abs_diff_conv_vs_step,case,seed,step,variant
0.0,5,2,60,M0_S4
0.0,5,2,61,M0_S4
0.0,5,2,62,M0_S4
0.0,5,2,63,M0_S4
0.0,5,2,64,M0_S4
0.0,5,2,65,M0_S4
0.0,5,2,66,M0_S4
0.0,5,2,67,M0_S4
0.0,5,2,68,M0_S4
0.0,5,2,69,M0_S4
0.0,5,2,70,M0_S4
0.0,5,2,71,M0_S4
0.0,5,2,72,M0_S4
0.0,5,2,73,M0_S4
0.0,5,2,74,M0_S4
0.0,5,2,75,M0_S4
0.0,5,2,76,M0_S4
0.0,5,2,77,M0_S4
0.0,5,2,78,M0_S4
0.0,5,2,79,M0_S4
0.0,5,2,80,M0_S4
0.0,5,2,81,M0_S4
0.0,5,2,82,M0_S4
0.0,5,2,83,M0_S4
0.0,5,2,84,M0_S4
0.0,5,2,85,M0_S4
0.0,5,2,86,M0_S4
0.0,5,2,87,M0_S4
0.0,5,2,88,M0_S4
0.0,5,2,89,M0_S4
0.0,5,2,90,M0_S4
0.0,5,2,91,M0_S4
0.0,5,2,92,M0_S4
0.0,5,2,93,M0_S4
0.0,5,2,94,M0_S4
0.0,5,2,95,M0_S4
0.0,5,2,96,M0_S4
0.0,5,2,97,M0_S4
0.0,5,2,98,M0_S4
0.0,5,2,99,M0_S4
0.0,5,3,0,M0_S4
0.0,5,3,1,M0_S4
0.0,5,3,2,M0_S4
0.0,5,3,3,M0_S4
0.0,5,3,4,M0_S4
0.0,5,3,5,M0_S4
0.0,5,3,6,M0_S4
0.0,5,3,7,M0_S4
0.0,5,3,8,M0_S4
0.0,5,3,9,M0_S4
0.0,5,3,10,M0_S4
0.0,5,3,11,M0_S4
0.0,5,3,12,M0_S4
0.0,5,3,13,M0_S4
0.0,5,3,14,M0_S4
0.0,5,3,15,M0_S4
0.0,5,3,16,M0_S4
0.0,5,3,17,M0_S4
0.0,5,3,18,M0_S4
0.0,5,3,19,M0_S4
0.0,5,3,20,M0_S4
0.0,5,3,21,M0_S4
0.0,5,3,22,M0_S4
0.0,5,3,23,M0_S4
0.0,5,3,24,M0_S4
0.0,5,3,25,M0_S4
0.0,5,3,26,M0_S4
0.0,5,3,27,M0_S4
0.0,5,3,28,M0_S4
0.0,5,3,29,M0_S4
0.0,5,3,30,M0_S4
0.0,5,3,31,M0_S4
0.0,5,3,32,M0_S4
0.0,5,3,33,M0_S4
0.0,5,3,34,M0_S4
0.0,5,3,35,M0_S4
0.0,5,3,36,M0_S4
0.0,5,3,37,M0_S4
0.0,5,3,38,M0_S4
0.0,5,3,39,M0_S4
0.0,5,3,40,M0_S4
0.0,5,3,41,M0_S4
0.0,5,3,42,M0_S4
0.0,5,3,43,M0_S4
0.0,5,3,44,M0_S4
0.0,5,3,45,M0_S4
0.0,5,3,46,M0_S4
0.0,5,3,47,M0_S4
0.0,5,3,48,M0_S4
0.0,5,3,49,M0_S4
0.0,5,3,50,M0_S4
0.0,5,3,51,M0_S4
0.0,5,3,52,M0_S4
0.0,5,3,53,M0_S4
0.0,5,3,54,M0_S4
0.0,5,3,55,M0_S4
0.0,5,3,56,M0_S4
0.0,5,3,57,M0_S4
0.0,5,3,58,M0_S4
0.0,5,3,59,M0_S4
0.0,5,3,60,M0_S4
0.0,5,3,61,M0_S4
0.0,5,3,62,M0_S4
0.0,5,3,63,M0_S4
0.0,5,3,64,M0_S4
0.0,5,3,65,M0_S4
0.0,5,3,66,M0_S4
0.0,5,3,67,M0_S4
0.0,5,3,68,M0_S4
0.0,5,3,69,M0_S4
0.0,5,3,70,M0_S4
0.0,5,3,71,M0_S4
0.0,5,3,72,M0_S4
0.0,5,3,73,M0_S4
0.0,5,3,74,M0_S4
0.0,5,3,75,M0_S4
0.0,5,3,76,M0_S4
0.0,5,3,77,M0_S4
0.0,5,3,78,M0_S4
0.0,5,3,79,M0_S4
0.0,5,3,80,M0_S4
0.0,5,3,81,M0_S4
0.0,5,3,82,M0_S4
0.0,5,3,83,M0_S4
0.0,5,3,84,M0_S4
0.0,5,3,85,M0_S4
0.0,5,3,86,M0_S4
0.0,5,3,87,M0_S4
0.0,5,3,88,M0_S4
0.0,5,3,89,M0_S4
0.0,5,3,90,M0_S4
0.0,5,3,91,M0_S4
0.0,5,3,92,M0_S4
0.0,5,3,93,M0_S4
0.0,5,3,94,M0_S4
0.0,5,3,95,M0_S4
0.0,5,3,96,M0_S4
0.0,5,3,97,M0_S4
0.0,5,3,98,M0_S4
0.0,5,3,99,M0_S4
0.0,5,4,0,M0_S4
0.0,5,4,1,M0_S4
0.0,5,4,2,M0_S4
0.0,5,4,3,M0_S4
0.0,5,4,4,M0_S4
0.0,5,4,5,M0_S4
0.0,5,4,6,M0_S4
0.0,5,4,7,M0_S4
0.0,5,4,8,M0_S4
0.0,5,4,9,M0_S4
0.0,5,4,10,M0_S4
0.0,5,4,11,M0_S4
0.0,5,4,12,M0_S4
0.0,5,4,13,M0_S4
0.0,5,4,14,M0_S4
0.0,5,4,15,M0_S4
0.0,5,4,16,M0_S4
0.0,5,4,17,M0_S4
0.0,5,4,18,M0_S4
0.0,5,4,19,M0_S4
0.0,5,4,20,M0_S4
0.0,5,4,21,M0_S4
0.0,5,4,22,M0_S4
0.0,5,4,23,M0_S4
0.0,5,4,24,M0_S4
0.0,5,4,25,M0_S4
0.0,5,4,26,M0_S4
0.0,5,4,27,M0_S4
0.0,5,4,28,M0_S4
0.0,5,4,29,M0_S4
0.0,5,4,30,M0_S4
0.0,5,4,31,M0_S4
0.0,5,4,32,M0_S4
0.0,5,4,33,M0_S4
0.0,5,4,34,M0_S4
0.0,5,4,35,M0_S4
0.0,5,4,36,M0_S4
0.0,5,4,37,M0_S4
0.0,5,4,38,M0_S4
0.0,5,4,39,M0_S4
0.0,5,4,40,M0_S4
0.0,5,4,41,M0_S4
0.0,5,4,42,M0_S4
0.0,5,4,43,M0_S4
0.0,5,4,44,M0_S4
0.0,5,4,45,M0_S4
0.0,5,4,46,M0_S4
0.0,5,4,47,M0_S4
0.0,5,4,48,M0_S4
0.0,5,4,49,M0_S4
0.0,5,4,50,M0_S4
0.0,5,4,51,M0_S4
0.0,5,4,52,M0_S4
0.0,5,4,53,M0_S4
0.0,5,4,54,M0_S4
0.0,5,4,55,M0_S4
0.0,5,4,56,M0_S4
0.0,5,4,57,M0_S4
0.0,5,4,58,M0_S4
0.0,5,4,59,M0_S4
0.0,5,4,60,M0_S4
0.0,5,4,61,M0_S4
0.0,5,4,62,M0_S4
0.0,5,4,63,M0_S4
0.0,5,4,64,M0_S4
0.0,5,4,65,M0_S4
0.0,5,4,66,M0_S4
0.0,5,4,67,M0_S4
0.0,5,4,68,M0_S4
0.0,5,4,69,M0_S4
0.0,5,4,70,M0_S4
0.0,5,4,71,M0_S4
0.0,5,4,72,M0_S4
0.0,5,4,73,M0_S4
0.0,5,4,74,M0_S4
0.0,5,4,75,M0_S4
0.0,5,4,76,M0_S4
0.0,5,4,77,M0_S4
0.0,5,4,78,M0_S4
0.0,5,4,79,M0_S4
0.0,5,4,80,M0_S4
0.0,5,4,81,M0_S4
0.0,5,4,82,M0_S4
0.0,5,4,83,M0_S4
0.0,5,4,84,M0_S4
0.0,5,4,85,M0_S4
0.0,5,4,86,M0_S4
0.0,5,4,87,M0_S4
0.0,5,4,88,M0_S4
0.0,5,4,89,M0_S4
0.0,5,4,90,M0_S4
0.0,5,4,91,M0_S4
0.0,5,4,92,M0_S4
0.0,5,4,93,M0_S4
0.0,5,4,94,M0_S4
0.0,5,4,95,M0_S4
0.0,5,4,96,M0_S4
0.0,5,4,97,M0_S4
0.0,5,4,98,M0_S4
0.0,5,4,99,M0_S4
0.0,7,0,0,M0_S4
0.0,7,0,1,M0_S4
0.0,7,0,2,M0_S4
0.0,7,0,3,M0_S4
0.0,7,0,4,M0_S4
0.0,7,0,5,M0_S4
0.0,7,0,6,M0_S4
0.0,7,0,7,M0_S4
0.0,7,0,8,M0_S4
0.0,7,0,9,M0_S4
0.0,7,0,10,M0_S4
0.0,7,0,11,M0_S4
0.0,7,0,12,M0_S4
0.0,7,0,13,M0_S4
0.0,7,0,14,M0_S4
0.0,7,0,15,M0_S4
0.0,7,0,16,M0_S4
0.0,7,0,17,M0_S4
0.0,7,0,18,M0_S4
0.0,7,0,19,M0_S4
0.0,7,0,20,M0_S4
0.0,7,0,21,M0_S4
0.0,7,0,22,M0_S4
0.0,7,0,23,M0_S4
0.0,7,0,24,M0_S4
0.0,7,0,25,M0_S4
0.0,7,0,26,M0_S4
0.0,7,0,27,M0_S4
0.0,7,0,28,M0_S4
0.0,7,0,29,M0_S4
0.0,7,0,30,M0_S4
0.0,7,0,31,M0_S4
0.0,7,0,32,M0_S4
0.0,7,0,33,M0_S4
0.0,7,0,34,M0_S4
0.0,7,0,35,M0_S4
0.0,7,0,36,M0_S4
0.0,7,0,37,M0_S4
0.0,7,0,38,M0_S4
0.0,7,0,39,M0_S4
0.0,7,0,40,M0_S4
0.0,7,0,41,M0_S4
0.0,7,0,42,M0_S4
0.0,7,0,43,M0_S4
0.0,7,0,44,M0_S4
0.0,7,0,45,M0_S4
0.0,7,0,46,M0_S4
0.0,7,0,47,M0_S4
0.0,7,0,48,M0_S4
0.0,7,0,49,M0_S4
0.0,7,0,50,M0_S4
0.0,7,0,51,M0_S4
0.0,7,0,52,M0_S4
0.0,7,0,53,M0_S4
0.0,7,0,54,M0_S4
0.0,7,0,55,M0_S4
0.0,7,0,56,M0_S4
0.0,7,0,57,M0_S4
0.0,7,0,58,M0_S4
0.0,7,0,59,M0_S4
0.0,7,0,60,M0_S4
0.0,7,0,61,M0_S4
0.0,7,0,62,M0_S4
0.0,7,0,63,M0_S4
0.0,7,0,64,M0_S4
0.0,7,0,65,M0_S4
0.0,7,0,66,M0_S4
0.0,7,0,67,M0_S4
0.0,7,0,68,M0_S4
0.0,7,0,69,M0_S4
0.0,7,0,70,M0_S4
0.0,7,0,71,M0_S4
0.0,7,0,72,M0_S4
0.0,7,0,73,M0_S4
0.0,7,0,74,M0_S4
0.0,7,0,75,M0_S4
0.0,7,0,76,M0_S4
0.0,7,0,77,M0_S4
0.0,7,0,78,M0_S4
0.0,7,0,79,M0_S4
0.0,7,0,80,M0_S4
0.0,7,0,81,M0_S4
0.0,7,0,82,M0_S4
0.0,7,0,83,M0_S4
0.0,7,0,84,M0_S4
0.0,7,0,85,M0_S4
0.0,7,0,86,M0_S4
0.0,7,0,87,M0_S4
0.0,7,0,88,M0_S4
0.0,7,0,89,M0_S4
0.0,7,0,90,M0_S4
0.0,7,0,91,M0_S4
0.0,7,0,92,M0_S4
0.0,7,0,93,M0_S4
0.0,7,0,94,M0_S4
0.0,7,0,95,M0_S4
0.0,7,0,96,M0_S4
0.0,7,0,97,M0_S4
0.0,7,0,98,M0_S4
0.0,7,0,99,M0_S4
0.0,7,1,0,M0_S4
0.0,7,1,1,M0_S4
0.0,7,1,2,M0_S4
0.0,7,1,3,M0_S4
0.0,7,1,4,M0_S4
0.0,7,1,5,M0_S4
0.0,7,1,6,M0_S4
0.0,7,1,7,M0_S4
0.0,7,1,8,M0_S4
0.0,7,1,9,M0_S4
0.0,7,1,10,M0_S4
0.0,7,1,11,M0_S4
0.0,7,1,12,M0_S4
0.0,7,1,13,M0_S4
0.0,7,1,14,M0_S4
0.0,7,1,15,M0_S4
0.0,7,1,16,M0_S4
0.0,7,1,17,M0_S4
0.0,7,1,18,M0_S4
0.0,7,1,19,M0_S4
0.0,7,1,20,M0_S4
0.0,7,1,21,M0_S4
0.0,7,1,22,M0_S4
0.0,7,1,23,M0_S4
0.0,7,1,24,M0_S4
0.0,7,1,25,M0_S4
0.0,7,1,26,M0_S4
0.0,7,1,27,M0_S4
0.0,7,1,28,M0_S4
0.0,7,1,29,M0_S4
0.0,7,1,30,M0_S4
0.0,7,1,31,M0_S4
0.0,7,1,32,M0_S4
0.0,7,1,33,M0_S4
0.0,7,1,34,M0_S4
0.0,7,1,35,M0_S4
0.0,7,1,36,M0_S4
0.0,7,1,37,M0_S4
0.0,7,1,38,M0_S4
0.0,7,1,39,M0_S4
0.0,7,1,40,M0_S4
0.0,7,1,41,M0_S4
0.0,7,1,42,M0_S4
0.0,7,1,43,M0_S4
0.0,7,1,44,M0_S4
0.0,7,1,45,M0_S4
0.0,7,1,46,M0_S4
0.0,7,1,47,M0_S4
0.0,7,1,48,M0_S4
0.0,7,1,49,M0_S4
0.0,7,1,50,M0_S4
0.0,7,1,51,M0_S4
0.0,7,1,52,M0_S4
0.0,7,1,53,M0_S4
0.0,7,1,54,M0_S4
0.0,7,1,55,M0_S4
0.0,7,1,56,M0_S4
0.0,7,1,57,M0_S4
0.0,7,1,58,M0_S4
0.0,7,1,59,M0_S4
0.0,7,1,60,M0_S4
0.0,7,1,61,M0_S4
0.0,7,1,62,M0_S4
0.0,7,1,63,M0_S4
0.0,7,1,64,M0_S4
0.0,7,1,65,M0_S4
0.0,7,1,66,M0_S4
0.0,7,1,67,M0_S4
0.0,7,1,68,M0_S4
0.0,7,1,69,M0_S4
0.0,7,1,70,M0_S4
0.0,7,1,71,M0_S4
0.0,7,1,72,M0_S4
0.0,7,1,73,M0_S4
0.0,7,1,74,M0_S4
0.0,7,1,75,M0_S4
0.0,7,1,76,M0_S4
0.0,7,1,77,M0_S4
0.0,7,1,78,M0_S4
0.0,7,1,79,M0_S4
0.0,7,1,80,M0_S4
0.0,7,1,81,M0_S4
0.0,7,1,82,M0_S4
0.0,7,1,83,M0_S4
0.0,7,1,84,M0_S4
0.0,7,1,85,M0_S4
0.0,7,1,86,M0_S4
0.0,7,1,87,M0_S4
0.0,7,1,88,M0_S4
0.0,7,1,89,M0_S4
0.0,7,1,90,M0_S4
0.0,7,1,91,M0_S4
0.0,7,1,92,M0_S4
0.0,7,1,93,M0_S4
0.0,7,1,94,M0_S4
0.0,7,1,95,M0_S4
0.0,7,1,96,M0_S4
0.0,7,1,97,M0_S4
0.0,7,1,98,M0_S4
0.0,7,1,99,M0_S4
0.0,7,2,0,M0_S4
0.0,7,2,1,M0_S4
0.0,7,2,2,M0_S4
0.0,7,2,3,M0_S4
0.0,7,2,4,M0_S4
0.0,7,2,5,M0_S4
0.0,7,2,6,M0_S4
0.0,7,2,7,M0_S4
0.0,7,2,8,M0_S4
0.0,7,2,9,M0_S4
0.0,7,2,10,M0_S4
0.0,7,2,11,M0_S4
0.0,7,2,12,M0_S4
0.0,7,2,13,M0_S4
0.0,7,2,14,M0_S4
0.0,7,2,15,M0_S4
0.0,7,2,16,M0_S4
0.0,7,2,17,M0_S4
0.0,7,2,18,M0_S4
0.0,7,2,19,M0_S4
0.0,7,2,20,M0_S4
0.0,7,2,21,M0_S4
0.0,7,2,22,M0_S4
0.0,7,2,23,M0_S4
0.0,7,2,24,M0_S4
0.0,7,2,25,M0_S4
0.0,7,2,26,M0_S4
0.0,7,2,27,M0_S4
0.0,7,2,28,M0_S4
0.0,7,2,29,M0_S4
0.0,7,2,30,M0_S4
0.0,7,2,31,M0_S4
0.0,7,2,32,M0_S4
0.0,7,2,33,M0_S4
0.0,7,2,34,M0_S4
0.0,7,2,35,M0_S4
0.0,7,2,36,M0_S4
0.0,7,2,37,M0_S4
0.0,7,2,38,M0_S4
0.0,7,2,39,M0_S4
0.0,7,2,40,M0_S4
0.0,7,2,41,M0_S4
0.0,7,2,42,M0_S4
0.0,7,2,43,M0_S4
0.0,7,2,44,M0_S4
0.0,7,2,45,M0_S4
0.0,7,2,46,M0_S4
0.0,7,2,47,M0_S4
0.0,7,2,48,M0_S4
0.0,7,2,49,M0_S4
0.0,7,2,50,M0_S4
0.0,7,2,51,M0_S4
0.0,7,2,52,M0_S4
0.0,7,2,53,M0_S4
0.0,7,2,54,M0_S4
0.0,7,2,55,M0_S4
0.0,7,2,56,M0_S4
0.0,7,2,57,M0_S4
0.0,7,2,58,M0_S4
0.0,7,2,59,M0_S4
0.0,7,2,60,M0_S4
0.0,7,2,61,M0_S4
0.0,7,2,62,M0_S4
0.0,7,2,63,M0_S4
0.0,7,2,64,M0_S4
0.0,7,2,65,M0_S4
0.0,7,2,66,M0_S4
0.0,7,2,67,M0_S4
0.0,7,2,68,M0_S4
0.0,7,2,69,M0_S4
0.0,7,2,70,M0_S4
0.0,7,2,71,M0_S4
0.0,7,2,72,M0_S4
0.0,7,2,73,M0_S4
0.0,7,2,74,M0_S4
0.0,7,2,75,M0_S4
0.0,7,2,76,M0_S4
0.0,7,2,77,M0_S4
0.0,7,2,78,M0_S4
0.0,7,2,79,M0_S4
0.0,7,2,80,M0_S4
0.0,7,2,81,M0_S4
0.0,7,2,82,M0_S4
0.0,7,2,83,M0_S4
0.0,7,2,84,M0_S4
0.0,7,2,85,M0_S4
0.0,7,2,86,M0_S4
0.0,7,2,87,M0_S4
0.0,7,2,88,M0_S4
0.0,7,2,89,M0_S4
0.0,7,2,90,M0_S4
0.0,7,2,91,M0_S4
0.0,7,2,92,M0_S4
0.0,7,2,93,M0_S4
0.0,7,2,94,M0_S4
0.0,7,2,95,M0_S4
0.0,7,2,96,M0_S4
0.0,7,2,97,M0_S4
0.0,7,2,98,M0_S4
0.0,7,2,99,M0_S4
0.0,7,3,0,M0_S4
0.0,7,3,1,M0_S4
0.0,7,3,2,M0_S4
0.0,7,3,3,M0_S4
0.0,7,3,4,M0_S4
0.0,7,3,5,M0_S4
0.0,7,3,6,M0_S4
0.0,7,3,7,M0_S4
0.0,7,3,8,M0_S4
0.0,7,3,9,M0_S4
0.0,7,3,10,M0_S4
0.0,7,3,11,M0_S4
0.0,7,3,12,M0_S4
0.0,7,3,13,M0_S4
0.0,7,3,14,M0_S4
0.0,7,3,15,M0_S4
0.0,7,3,16,M0_S4
0.0,7,3,17,M0_S4
0.0,7,3,18,M0_S4
0.0,7,3,19,M0_S4
0.0,7,3,20,M0_S4
0.0,7,3,21,M0_S4
0.0,7,3,22,M0_S4
0.0,7,3,23,M0_S4
0.0,7,3,24,M0_S4
0.0,7,3,25,M0_S4
0.0,7,3,26,M0_S4
0.0,7,3,27,M0_S4
0.0,7,3,28,M0_S4
0.0,7,3,29,M0_S4
0.0,7,3,30,M0_S4
0.0,7,3,31,M0_S4
0.0,7,3,32,M0_S4
0.0,7,3,33,M0_S4
0.0,7,3,34,M0_S4
0.0,7,3,35,M0_S4
0.0,7,3,36,M0_S4
0.0,7,3,37,M0_S4
0.0,7,3,38,M0_S4
0.0,7,3,39,M0_S4
0.0,7,3,40,M0_S4
0.0,7,3,41,M0_S4
0.0,7,3,42,M0_S4
0.0,7,3,43,M0_S4
0.0,7,3,44,M0_S4
0.0,7,3,45,M0_S4
0.0,7,3,46,M0_S4
0.0,7,3,47,M0_S4
0.0,7,3,48,M0_S4
0.0,7,3,49,M0_S4
0.0,7,3,50,M0_S4
0.0,7,3,51,M0_S4
0.0,7,3,52,M0_S4
0.0,7,3,53,M0_S4
0.0,7,3,54,M0_S4
0.0,7,3,55,M0_S4
0.0,7,3,56,M0_S4
0.0,7,3,57,M0_S4
0.0,7,3,58,M0_S4
0.0,7,3,59,M0_S4
0.0,7,3,60,M0_S4
0.0,7,3,61,M0_S4
0.0,7,3,62,M0_S4
0.0,7,3,63,M0_S4
0.0,7,3,64,M0_S4
0.0,7,3,65,M0_S4
0.0,7,3,66,M0_S4
0.0,7,3,67,M0_S4
0.0,7,3,68,M0_S4
0.0,7,3,69,M0_S4
0.0,7,3,70,M0_S4
0.0,7,3,71,M0_S4
0.0,7,3,72,M0_S4
0.0,7,3,73,M0_S4
0.0,7,3,74,M0_S4
0.0,7,3,75,M0_S4
0.0,7,3,76,M0_S4
0.0,7,3,77,M0_S4
0.0,7,3,78,M0_S4
0.0,7,3,79,M0_S4
0.0,7,3,80,M0_S4
0.0,7,3,81,M0_S4
0.0,7,3,82,M0_S4
0.0,7,3,83,M0_S4
0.0,7,3,84,M0_S4
0.0,7,3,85,M0_S4
0.0,7,3,86,M0_S4
0.0,7,3,87,M0_S4
0.0,7,3,88,M0_S4
0.0,7,3,89,M0_S4
0.0,7,3,90,M0_S4
0.0,7,3,91,M0_S4
0.0,7,3,92,M0_S4
0.0,7,3,93,M0_S4
0.0,7,3,94,M0_S4
0.0,7,3,95,M0_S4
0.0,7,3,96,M0_S4
0.0,7,3,97,M0_S4
0.0,7,3,98,M0_S4
0.0,7,3,99,M0_S4
0.0,7,4,0,M0_S4
0.0,7,4,1,M0_S4
0.0,7,4,2,M0_S4
0.0,7,4,3,M0_S4
0.0,7,4,4,M0_S4
0.0,7,4,5,M0_S4
0.0,7,4,6,M0_S4
0.0,7,4,7,M0_S4
0.0,7,4,8,M0_S4
0.0,7,4,9,M0_S4
0.0,7,4,10,M0_S4
0.0,7,4,11,M0_S4
0.0,7,4,12,M0_S4
0.0,7,4,13,M0_S4
0.0,7,4,14,M0_S4
0.0,7,4,15,M0_S4
0.0,7,4,16,M0_S4
0.0,7,4,17,M0_S4
0.0,7,4,18,M0_S4
0.0,7,4,19,M0_S4
0.0,7,4,20,M0_S4
0.0,7,4,21,M0_S4
0.0,7,4,22,M0_S4
0.0,7,4,23,M0_S4
0.0,7,4,24,M0_S4
0.0,7,4,25,M0_S4
0.0,7,4,26,M0_S4
0.0,7,4,27,M0_S4
0.0,7,4,28,M0_S4
0.0,7,4,29,M0_S4
0.0,7,4,30,M0_S4
0.0,7,4,31,M0_S4
0.0,7,4,32,M0_S4
0.0,7,4,33,M0_S4
0.0,7,4,34,M0_S4
0.0,7,4,35,M0_S4
0.0,7,4,36,M0_S4
0.0,7,4,37,M0_S4
0.0,7,4,38,M0_S4
0.0,7,4,39,M0_S4
0.0,7,4,40,M0_S4
0.0,7,4,41,M0_S4
0.0,7,4,42,M0_S4
0.0,7,4,43,M0_S4
0.0,7,4,44,M0_S4
0.0,7,4,45,M0_S4
0.0,7,4,46,M0_S4
0.0,7,4,47,M0_S4
0.0,7,4,48,M0_S4
0.0,7,4,49,M0_S4
0.0,7,4,50,M0_S4
0.0,7,4,51,M0_S4
0.0,7,4,52,M0_S4
0.0,7,4,53,M0_S4
0.0,7,4,54,M0_S4
0.0,7,4,55,M0_S4
0.0,7,4,56,M0_S4
0.0,7,4,57,M0_S4
0.0,7,4,58,M0_S4
0.0,7,4,59,M0_S4
0.0,7,4,60,M0_S4
0.0,7,4,61,M0_S4
0.0,7,4,62,M0_S4
0.0,7,4,63,M0_S4
0.0,7,4,64,M0_S4
0.0,7,4,65,M0_S4
0.0,7,4,66,M0_S4
0.0,7,4,67,M0_S4
0.0,7,4,68,M0_S4
0.0,7,4,69,M0_S4
0.0,7,4,70,M0_S4
0.0,7,4,71,M0_S4
0.0,7,4,72,M0_S4
0.0,7,4,73,M0_S4
0.0,7,4,74,M0_S4
0.0,7,4,75,M0_S4
0.0,7,4,76,M0_S4
0.0,7,4,77,M0_S4
0.0,7,4,78,M0_S4
0.0,7,4,79,M0_S4
0.0,7,4,80,M0_S4
0.0,7,4,81,M0_S4
0.0,7,4,82,M0_S4
0.0,7,4,83,M0_S4
0.0,7,4,84,M0_S4
0.0,7,4,85,M0_S4
0.0,7,4,86,M0_S4
0.0,7,4,87,M0_S4
0.0,7,4,88,M0_S4
0.0,7,4,89,M0_S4
0.0,7,4,90,M0_S4
0.0,7,4,91,M0_S4
0.0,7,4,92,M0_S4
0.0,7,4,93,M0_S4
0.0,7,4,94,M0_S4
0.0,7,4,95,M0_S4
0.0,7,4,96,M0_S4
0.0,7,4,97,M0_S4
0.0,7,4,98,M0_S4
0.0,7,4,99,M0_S4
2.3297512691256017e-07,1,0,0,M6
3.5770884404540126e-07,1,0,1,M6
4.858910416238871e-07,1,0,2,M6
6.444623030787966e-07,1,0,3,M6
8.389454110302452e-07,1,0,4,M6
3.118316844796798e-06,1,0,5,M6
2.875479942043846e-06,1,0,6,M6
2.236841207481355e-06,1,0,7,M6
9.609255539611006e-07,1,0,8,M6
1.165243969314389e-06,1,0,9,M6
1.2194254506159297e-06,1,0,10,M6
1.6124840823139586e-06,1,0,11,M6
1.6901497584542735e-06,1,0,12,M6
1.7321663732805526e-06,1,0,13,M6
1.1446092331862667e-06,1,0,14,M6
1.332299858908259e-06,1,0,15,M6
1.8750175138707026e-06,1,0,16,M6
2.2909230582290885e-06,1,0,17,M6
1.3881562880069254e-05,1,0,18,M6
1.5433885093285582e-05,1,0,19,M6
1.5548739332293948e-05,1,0,20,M6
1.5072525505255285e-05,1,0,21,M6
1.4678997071637667e-05,1,0,22,M6
1.509495519602666e-05,1,0,23,M6
1.58212837548799e-05,1,0,24,M6
1.612651349347516e-05,1,0,25,M6
1.590845044141531e-05,1,0,26,M6
1.515721945866133e-05,1,0,27,M6
1.4012166295263029e-05,1,0,28,M6
1.1470714491146339e-05,1,0,29,M6
1.2742453193492764e-05,1,0,30,M6
1.2407343811915439e-05,1,0,31,M6
1.0193672662195397e-05,1,0,32,M6
1.0793611861847907e-05,1,0,33,M6
1.0200924387193666e-05,1,0,34,M6
9.749115115864626e-06,1,0,35,M6
4.394549612429799e-06,1,0,36,M6
2.7696383808617497e-06,1,0,37,M6
2.696541505642358e-06,1,0,38,M6
2.6802092141231526e-06,1,0,39,M6
1.5636396219598225e-05,1,0,40,M6
1.617296317424355e-05,1,0,41,M6
1.0765940250623274e-05,1,0,42,M6
7.95711063461546e-06,1,0,43,M6
9.08659122833555e-06,1,0,44,M6
8.36744568299963e-06,1,0,45,M6
8.307491136783085e-06,1,0,46,M6
7.859955709177413e-06,1,0,47,M6
1.036954673216961e-05,1,0,48,M6
9.78477642177289e-06,1,0,49,M6
9.09030240681119e-06,1,0,50,M6
8.293237776069162e-06,1,0,51,M6
7.520972689079031e-06,1,0,52,M6
7.105189533840317e-06,1,0,53,M6
7.69250279986089e-06,1,0,54,M6
8.432774272648658e-06,1,0,55,M6
9.04560350512007e-06,1,0,56,M6
9.31478609200731e-06,1,0,57,M6
1.246565849299941e-05,1,0,58,M6
1.3544778203700147e-05,1,0,59,M6
9.56145013675247e-06,1,0,60,M6
1.0656530668118336e-05,1,0,61,M6
1.5515797195719827e-05,1,0,62,M6
8.83248162758532e-06,1,0,63,M6
8.351603172862543e-06,1,0,64,M6
1.3020716395195642e-05,1,0,65,M6
8.081291033634752e-06,1,0,66,M6
8.132181657627413e-06,1,0,67,M6
1.1594685105142943e-05,1,0,68,M6
9.932006973967233e-06,1,0,69,M6
9.189330399173024e-06,1,0,70,M6
9.022752749165974e-06,1,0,71,M6
9.415342235016833e-06,1,0,72,M6
8.694587430024825e-06,1,0,73,M6
8.27029619604458e-06,1,0,74,M6
2.0057730849565303e-06,1,0,75,M6
3.3176873306395294e-06,1,0,76,M6
4.043866749903202e-06,1,0,77,M6
3.1318806266167343e-06,1,0,78,M6
4.499866277707376e-06,1,0,79,M6
3.796104976805381e-06,1,0,80,M6
4.882216710466736e-06,1,0,81,M6
5.149446539842728e-06,1,0,82,M6
4.999596278532081e-06,1,0,83,M6
5.042052216297499e-06,1,0,84,M6
8.983927848316142e-06,1,0,85,M6
9.172502774712488e-06,1,0,86,M6
1.0220783980774417e-05,1,0,87,M6
5.372201553222045e-06,1,0,88,M6
5.48575328962464e-06,1,0,89,M6
5.4153490074981825e-06,1,0,90,M6
4.904893885548933e-06,1,0,91,M6
5.243583021785625e-06,1,0,92,M6
5.474075945033352e-06,1,0,93,M6
8.312287427925114e-06,1,0,94,M6
1.5091239856657168e-06,1,0,95,M6
2.8530753710953594e-06,1,0,96,M6
3.862647847824308e-06,1,0,97,M6
4.530328046148391e-06,1,0,98,M6
4.54913618720687e-06,1,0,99,M6
6.491894330440395e-08,1,1,0,M6
1.1702148666747902e-07,1,1,1,M6
1.7958249648453162e-07,1,1,2,M6
2.3590579789622979e-07,1,1,3,M6
