abs_lambda,case,frac_x,lambda_im,lambda_re,seed
1.0040513264819388,4,0.04342330674636377,0.09508318878159222,0.9995390204595642,2
1.0040513264819388,4,0.04342330674636377,-0.09508318878159222,0.9995390204595642,2
1.0371274262548786,4,0.5271768508973368,0.0,1.0371274262548786,2
1.0006949187997063,4,0.05843921941997189,0.07958781185529387,0.9975249875144168,2
1.0006949187997063,4,0.05843921941997189,-0.07958781185529387,0.9975249875144168,2
1.0244056037667932,4,0.6189527420858846,0.011004176883983188,1.0243464985637987,2
1.0244056037667932,4,0.6189527420858846,-0.011004176883983188,1.0243464985637987,2
1.0112019722481125,4,0.5959860899082395,0.0,1.0112019722481125,2
1.0196263947816488,4,0.03698710555120075,0.10279649118874075,1.0144313019296605,3
1.0196263947816488,4,0.03698710555120075,-0.10279649118874075,1.0144313019296605,3
1.0613802752871264,4,0.29770840899698353,0.0,1.0613802752871264,3
1.025851137736224,4,0.7919382953175917,0.003804919014814859,1.0258440814207566,3
1.025851137736224,4,0.7919382953175917,-0.003804919014814859,1.0258440814207566,3
1.0027958747387145,4,0.17887424900988547,0.04129617347583402,1.0019452043147057,3
1.0027958747387145,4,0.17887424900988547,-0.04129617347583402,1.0019452043147057,3
1.001062606060353,4,0.2676710932986462,0.0,1.001062606060353,3
1.0286339666177928,4,0.36229190037586445,0.03560884722885003,1.0280174352990745,4
1.0286339666177928,4,0.36229190037586445,-0.03560884722885003,1.0280174352990745,4
1.0045358486570588,4,0.04834858262399874,0.06412634951260632,1.0024869488104793,4
1.0045358486570588,4,0.04834858262399874,-0.06412634951260632,1.0024869488104793,4
1.0205890239985638,4,0.5563663599204777,0.0,1.0205890239985638,4
1.0036252725237627,4,0.2847211964959467,0.025755782729479884,1.0032947360095081,4
1.0036252725237627,4,0.2847211964959467,-0.025755782729479884,1.0032947360095081,4
1.0001945112067547,4,0.2111881029476889,0.01644963971251959,1.0000592330464468,4
1.0001945112067547,4,0.2111881029476889,-0.01644963971251959,1.0000592330464468,4
1.000602144556223,4,0.2146409771547689,0.014124902822808356,1.0005024431808045,4
1.000602144556223,4,0.2146409771547689,-0.014124902822808356,1.0005024431808045,4
1.0021186040735066,4,0.2581116001635088,0.008198265240847236,1.0020850687827227,4
1.0021186040735066,4,0.2581116001635088,-0.008198265240847236,1.0020850687827227,4
1.0000737520286989,4,0.19257943370959443,0.002994022371241173,1.0000692702642153,4
1.0000737520286989,4,0.19257943370959443,-0.002994022371241173,1.0000692702642153,4
