ass_norm,asx_norm,axs_norm,case,has_latent,kappa_max,kappa_median,label,lambda_re_max,lambda_re_median,n_near_circle_ass,n_unstable_axx,non_normality_ass,seed,step_max,step_median,step_min
31.09203690215098,0.5674510475893231,21.961774653825486,4,True,4208892562240776.5,9269589476011.86,M3_B1,-0.0001,-0.5403134392472492,308,1,0.007077126972299686,0,0.0934017036701848,0.007015684158723374,0.001227822412168795
31.082861517555354,0.5620463393906229,14.533821648462606,4,True,1889148610369020.5,37560971105199.87,M3_B1,-0.0001,-0.5260921063313373,166,0,0.0075722608205313555,1,0.08208043815237505,0.018382085230624217,0.0015084651215306448
31.06000182206681,0.781024746931594,13.18239653805035,4,True,476194879780596.3,5936351095734.595,M3_B1,-0.0001,-0.5289384328763398,176,1,0.007508423668713238,2,0.12091984135624768,0.018680754238208943,0.001908945403146797
31.183062486051085,0.5452394203039514,26.095150395023545,4,True,540163806656769.6,14838960665000.945,M3_B1,-0.0001,-0.5181004972056492,282,0,0.007004508021388329,3,0.0846411818138382,0.01107174834723157,0.001231115493297043
31.217795785436202,0.48387273214747595,19.031859734921333,4,True,2572901434326433.0,8994244738728.523,M3_B1,-0.0001,-0.5324201043315393,224,0,0.007479605375334651,4,0.053155209051777716,0.009342540369427142,0.001
31.15027125216117,0.624981951781384,15.682317480036405,5,True,1351504254635990.2,18811305684224.797,M3_B1,-0.0001,-0.529629867658332,222,0,0.007238859076897743,0,0.08239055218957733,0.01290709678295706,0.001
31.21071360970021,0.4545614694078404,24.622473546937943,5,True,330909844107062.56,15475110313865.74,M3_B1,-0.0001,-0.5398106322100422,334,0,0.0070911733737971504,1,0.06145143315437134,0.00724383534150687,0.001
31.24866035116331,0.4193807298925723,13.269920667440513,5,True,3294019644030313.0,16863832108339.738,M3_B1,-0.0001,-0.5156385940150225,320,0,0.007232268397510696,2,0.06564689272600809,0.008130288172471266,0.0023778926148158444
31.09363758852062,0.6122951047290323,16.134799451905884,5,True,1870032374306324.2,17457274691702.93,M3_B1,-0.0001,-0.5220448467087166,180,0,0.007355892960626332,3,0.09261548083862729,0.016963627577744174,0.0012757719481114626
31.24007078263915,0.5253533919738079,12.77950550639115,5,True,1.116039748231779e+16,9534884430790.71,M3_B1,-0.0001,-0.5060601285268433,298,1,0.006841874284267047,4,0.09048142388479045,0.010950330941249009,0.0012126153251839215
31.09299380880876,0.5791058032155466,16.826121928228854,7,True,502576488996294.1,6004051339607.389,M3_B1,-0.0001,-0.5346608201323795,268,0,0.00705851734462261,0,0.09804673799235998,0.016729575931403305,0.0012538422696018157
